nameyear,name,datetime,year,month,day,hour,lat,long,pred_lat,pred_long,status,category,wind,pressure,ts_diameter,hu_diameter,rank
Tomas-2010,Tomas,10/29/2010 12:00,2010,10,29,12,9.8,-55.3,9,-53.7,tropical storm,0,35,1003,132.3397,0,1
Tomas-2010,Tomas,10/29/2010 18:00,2010,10,29,18,10.8,-56.8,9.8,-55.3,tropical storm,0,45,998,161.1092,0,2
Tomas-2010,Tomas,10/30/2010 0:00,2010,10,30,0,11.9,-57.8,10.8,-56.8,tropical storm,0,55,999,161.1092,0,3
Tomas-2010,Tomas,10/30/2010 6:00,2010,10,30,6,12.7,-58.9,11.9,-57.8,tropical storm,0,60,997,161.1092,0,4
Tomas-2010,Tomas,10/30/2010 9:00,2010,10,30,9,13,-59.5,12.7,-58.9,tropical storm,0,60,997,161.1092,0,5
Tomas-2010,Tomas,10/30/2010 12:00,2010,10,30,12,13.1,-60.1,13,-59.5,hurricane,1,65,993,195.6326,23.0156,6
Tomas-2010,Tomas,10/30/2010 18:00,2010,10,30,18,13.3,-61,13.1,-60.1,hurricane,1,80,990,195.6326,23.0156,7
Tomas-2010,Tomas,10/30/2010 20:00,2010,10,30,20,13.4,-61.2,13.3,-61,hurricane,2,85,987,195.6326,23.0156,8
Tomas-2010,Tomas,10/31/2010 0:00,2010,10,31,0,13.5,-61.7,13.4,-61.2,hurricane,2,85,982,195.6326,46.0312,9
Tomas-2010,Tomas,10/31/2010 6:00,2010,10,31,6,13.8,-62.4,13.5,-61.7,hurricane,2,85,983,195.6326,46.0312,10
Tomas-2010,Tomas,10/31/2010 12:00,2010,10,31,12,14,-63.3,13.8,-62.4,hurricane,1,80,988,195.6326,46.0312,11
Tomas-2010,Tomas,10/31/2010 18:00,2010,10,31,18,14.2,-64.4,14,-63.3,hurricane,1,65,994,195.6326,17.2617,12
Tomas-2010,Tomas,11/1/2010 0:00,2010,11,1,0,14.1,-65.8,14.2,-64.4,tropical storm,0,55,997,230.156,0,13
Tomas-2010,Tomas,11/1/2010 6:00,2010,11,1,6,13.9,-67.1,14.1,-65.8,tropical storm,0,45,1003,207.1404,0,14
Tomas-2010,Tomas,11/1/2010 12:00,2010,11,1,12,13.6,-68.2,13.9,-67.1,tropical storm,0,40,1005,161.1092,0,15
Tomas-2010,Tomas,11/1/2010 18:00,2010,11,1,18,13.5,-69.2,13.6,-68.2,tropical storm,0,40,1005,138.0936,0,16
Tomas-2010,Tomas,11/2/2010 0:00,2010,11,2,0,13.5,-70.3,13.5,-69.2,tropical storm,0,40,1005,115.078,0,17
Tomas-2010,Tomas,11/2/2010 6:00,2010,11,2,6,13.5,-71.4,13.5,-70.3,tropical storm,0,45,1003,115.078,0,18
Tomas-2010,Tomas,11/2/2010 12:00,2010,11,2,12,13.5,-72.5,13.5,-71.4,tropical storm,0,40,1004,115.078,0,19
Tomas-2010,Tomas,11/2/2010 18:00,2010,11,2,18,13.6,-73.4,13.5,-72.5,tropical storm,0,35,1006,103.5702,0,20
Tomas-2010,Tomas,11/3/2010 0:00,2010,11,3,0,13.8,-73.9,13.6,-73.4,tropical depression,-1,30,1006,0,0,21
Tomas-2010,Tomas,11/3/2010 6:00,2010,11,3,6,14,-74.3,13.8,-73.9,tropical depression,-1,30,1006,0,0,22
Tomas-2010,Tomas,11/3/2010 12:00,2010,11,3,12,14.3,-74.7,14,-74.3,tropical depression,-1,30,1006,0,0,23
Tomas-2010,Tomas,11/3/2010 18:00,2010,11,3,18,14.7,-75.1,14.3,-74.7,tropical storm,0,35,1004,69.0468,0,24
Tomas-2010,Tomas,11/4/2010 0:00,2010,11,4,0,15.1,-75.5,14.7,-75.1,tropical storm,0,40,1003,69.0468,0,25
Tomas-2010,Tomas,11/4/2010 6:00,2010,11,4,6,15.5,-75.9,15.1,-75.5,tropical storm,0,40,998,86.3085,0,26
Tomas-2010,Tomas,11/4/2010 12:00,2010,11,4,12,15.9,-76.2,15.5,-75.9,tropical storm,0,45,996,86.3085,0,27
Tomas-2010,Tomas,11/4/2010 18:00,2010,11,4,18,16.4,-76.2,15.9,-76.2,tropical storm,0,50,995,115.078,0,28
Tomas-2010,Tomas,11/5/2010 0:00,2010,11,5,0,17,-75.7,16.4,-76.2,tropical storm,0,60,989,138.0936,0,29
Tomas-2010,Tomas,11/5/2010 6:00,2010,11,5,6,17.7,-75.2,17,-75.7,hurricane,1,70,985,172.617,17.2617,30
Tomas-2010,Tomas,11/5/2010 12:00,2010,11,5,12,18.7,-74.7,17.7,-75.2,hurricane,1,75,987,195.6326,34.5234,31
Tomas-2010,Tomas,11/5/2010 18:00,2010,11,5,18,19.7,-74,18.7,-74.7,hurricane,1,70,992,195.6326,17.2617,32
Tomas-2010,Tomas,11/6/2010 0:00,2010,11,6,0,20.4,-73.1,19.7,-74,tropical storm,0,60,995,172.617,0,33
Tomas-2010,Tomas,11/6/2010 6:00,2010,11,6,6,21.4,-71.8,20.4,-73.1,tropical storm,0,60,992,172.617,0,34
Tomas-2010,Tomas,11/6/2010 7:00,2010,11,6,7,21.7,-71.6,21.4,-71.8,tropical storm,0,60,992,172.617,0,35
Tomas-2010,Tomas,11/6/2010 12:00,2010,11,6,12,22.6,-70.9,21.7,-71.6,tropical storm,0,60,990,172.617,0,36
Tomas-2010,Tomas,11/6/2010 18:00,2010,11,6,18,23.8,-70.3,22.6,-70.9,hurricane,1,65,988,201.3865,23.0156,37
Tomas-2010,Tomas,11/7/2010 0:00,2010,11,7,0,24.9,-69.8,23.8,-70.3,hurricane,1,70,987,201.3865,23.0156,38
Tomas-2010,Tomas,11/7/2010 6:00,2010,11,7,6,25.4,-69.6,24.9,-69.8,hurricane,1,65,990,201.3865,23.0156,39
Tomas-2010,Tomas,11/7/2010 12:00,2010,11,7,12,25.7,-69.5,25.4,-69.6,tropical storm,0,60,992,258.9255,0,40
Tomas-2010,Tomas,11/7/2010 18:00,2010,11,7,18,26,-69.3,25.7,-69.5,tropical storm,0,50,992,258.9255,0,41
Don-2011,Don,7/27/2011 6:00,2011,7,27,6,21.6,-85.7,21.6,-85.7,tropical depression,-1,30,1007,0,0,0
Don-2011,Don,7/27/2011 12:00,2011,7,27,12,21.8,-86.2,21.6,-85.7,tropical depression,-1,30,1006,0,0,1
Don-2011,Don,7/27/2011 18:00,2011,7,27,18,22,-86.7,21.8,-86.2,tropical storm,0,35,1003,46.0312,0,2
Don-2011,Don,7/28/2011 0:00,2011,7,28,0,22.3,-87.4,22,-86.7,tropical storm,0,35,1000,46.0312,0,3
Don-2011,Don,7/28/2011 6:00,2011,7,28,6,22.9,-88.4,22.3,-87.4,tropical storm,0,35,1000,69.0468,0,4
Don-2011,Don,7/28/2011 12:00,2011,7,28,12,23.7,-89.5,22.9,-88.4,tropical storm,0,40,1001,69.0468,0,5
Don-2011,Don,7/28/2011 18:00,2011,7,28,18,24.2,-90.7,23.7,-89.5,tropical storm,0,40,1004,69.0468,0,6
Don-2011,Don,7/29/2011 0:00,2011,7,29,0,24.6,-91.9,24.2,-90.7,tropical storm,0,45,997,69.0468,0,7
Don-2011,Don,7/29/2011 6:00,2011,7,29,6,25.1,-93.1,24.6,-91.9,tropical storm,0,45,1000,69.0468,0,8
Don-2011,Don,7/29/2011 12:00,2011,7,29,12,25.8,-94.3,25.1,-93.1,tropical storm,0,45,1002,69.0468,0,9
Don-2011,Don,7/29/2011 18:00,2011,7,29,18,26.4,-95.5,25.8,-94.3,tropical storm,0,45,1004,69.0468,0,10
Don-2011,Don,7/30/2011 0:00,2011,7,30,0,27,-96.9,26.4,-95.5,tropical storm,0,35,1006,69.0468,0,11
Don-2011,Don,7/30/2011 2:00,2011,7,30,2,27.3,-97.4,27,-96.9,tropical depression,-1,30,1007,0,0,12
Emily-2011,Emily,8/2/2011 0:00,2011,8,2,0,14.9,-61.4,14.9,-61.4,tropical storm,0,40,1007,86.3085,0,0
Emily-2011,Emily,8/2/2011 6:00,2011,8,2,6,15.1,-62.5,14.9,-61.4,tropical storm,0,40,1007,86.3085,0,1
Emily-2011,Emily,8/2/2011 12:00,2011,8,2,12,15.4,-63.6,15.1,-62.5,tropical storm,0,40,1006,86.3085,0,2
Emily-2011,Emily,8/2/2011 18:00,2011,8,2,18,15.7,-64.8,15.4,-63.6,tropical storm,0,40,1005,86.3085,0,3
Emily-2011,Emily,8/3/2011 0:00,2011,8,3,0,16,-66.2,15.7,-64.8,tropical storm,0,45,1004,155.3553,0,4
Emily-2011,Emily,8/3/2011 6:00,2011,8,3,6,16.3,-67.7,16,-66.2,tropical storm,0,45,1003,155.3553,0,5
Emily-2011,Emily,8/3/2011 12:00,2011,8,3,12,16.6,-69.1,16.3,-67.7,tropical storm,0,45,1003,120.8319,0,6
Emily-2011,Emily,8/3/2011 18:00,2011,8,3,18,16.8,-70.3,16.6,-69.1,tropical storm,0,45,1003,120.8319,0,7
Emily-2011,Emily,8/4/2011 0:00,2011,8,4,0,16.9,-70.7,16.8,-70.3,tropical storm,0,45,1003,115.078,0,8
Emily-2011,Emily,8/4/2011 6:00,2011,8,4,6,16.9,-71.3,16.9,-70.7,tropical storm,0,45,1004,115.078,0,9
Emily-2011,Emily,8/4/2011 12:00,2011,8,4,12,17.3,-72.2,16.9,-71.3,tropical storm,0,45,1006,115.078,0,10
Emily-2011,Emily,8/6/2011 18:00,2011,8,6,18,26.4,-78.2,17.3,-72.2,tropical depression,-1,30,1011,0,0,11
Emily-2011,Emily,8/7/2011 0:00,2011,8,7,0,27.2,-78.1,26.4,-78.2,tropical storm,0,35,1010,69.0468,0,12
Emily-2011,Emily,8/7/2011 6:00,2011,8,7,6,28.4,-77.4,27.2,-78.1,tropical storm,0,35,1009,69.0468,0,13
Franklin-2011,Franklin,8/12/2011 18:00,2011,8,12,18,35.6,-64.7,35.6,-64.7,tropical depression,-1,30,1009,0,0,0
Franklin-2011,Franklin,8/13/2011 0:00,2011,8,13,0,36.6,-63,35.6,-64.7,tropical depression,-1,30,1008,0,0,1
Franklin-2011,Franklin,8/13/2011 6:00,2011,8,13,6,37.6,-61.1,36.6,-63,tropical storm,0,35,1006,69.0468,0,2
Franklin-2011,Franklin,8/13/2011 12:00,2011,8,13,12,38.6,-59,37.6,-61.1,tropical storm,0,40,1004,69.0468,0,3
Gert-2011,Gert,8/13/2011 18:00,2011,8,13,18,27.3,-60.6,27.3,-60.6,tropical depression,-1,30,1011,0,0,0
Gert-2011,Gert,8/14/2011 0:00,2011,8,14,0,27.5,-61.5,27.3,-60.6,tropical depression,-1,30,1011,0,0,1
Gert-2011,Gert,8/14/2011 6:00,2011,8,14,6,27.7,-62.3,27.5,-61.5,tropical storm,0,35,1011,69.0468,0,2
Gert-2011,Gert,8/14/2011 12:00,2011,8,14,12,28.1,-62.9,27.7,-62.3,tropical storm,0,40,1010,69.0468,0,3
Gert-2011,Gert,8/14/2011 18:00,2011,8,14,18,28.8,-63.1,28.1,-62.9,tropical storm,0,40,1009,69.0468,0,4
Gert-2011,Gert,8/15/2011 0:00,2011,8,15,0,29.6,-63.3,28.8,-63.1,tropical storm,0,45,1006,69.0468,0,5
Gert-2011,Gert,8/15/2011 6:00,2011,8,15,6,30.6,-63.4,29.6,-63.3,tropical storm,0,50,1003,103.5702,0,6
Gert-2011,Gert,8/15/2011 12:00,2011,8,15,12,31.6,-63.2,30.6,-63.4,tropical storm,0,55,1000,120.8319,0,7
Gert-2011,Gert,8/15/2011 18:00,2011,8,15,18,32.9,-62.7,31.6,-63.2,tropical storm,0,50,1003,120.8319,0,8
Gert-2011,Gert,8/16/2011 0:00,2011,8,16,0,34.2,-61.6,32.9,-62.7,tropical storm,0,45,1005,103.5702,0,9
Gert-2011,Gert,8/16/2011 6:00,2011,8,16,6,35.6,-60.3,34.2,-61.6,tropical storm,0,45,1007,103.5702,0,10
Harvey-2011,Harvey,8/19/2011 0:00,2011,8,19,0,15.4,-82,15.4,-82,tropical depression,-1,30,1006,0,0,0
Harvey-2011,Harvey,8/19/2011 6:00,2011,8,19,6,15.7,-82.7,15.4,-82,tropical depression,-1,30,1005,0,0,1
Harvey-2011,Harvey,8/19/2011 12:00,2011,8,19,12,15.9,-83.4,15.7,-82.7,tropical storm,0,35,1003,34.5234,0,2
Harvey-2011,Harvey,8/19/2011 18:00,2011,8,19,18,16,-84.1,15.9,-83.4,tropical storm,0,40,1001,40.2773,0,3
Harvey-2011,Harvey,8/20/2011 0:00,2011,8,20,0,16.1,-84.9,16,-84.1,tropical storm,0,45,995,40.2773,0,4
Harvey-2011,Harvey,8/20/2011 6:00,2011,8,20,6,16.3,-85.8,16.1,-84.9,tropical storm,0,50,994,63.2929,0,5
Harvey-2011,Harvey,8/20/2011 12:00,2011,8,20,12,16.6,-87,16.3,-85.8,tropical storm,0,50,998,69.0468,0,6
Harvey-2011,Harvey,8/20/2011 17:00,2011,8,20,17,17,-88.3,16.6,-87,tropical storm,0,55,995,,,7
Harvey-2011,Harvey,8/20/2011 18:00,2011,8,20,18,17,-88.3,17,-88.3,tropical storm,0,55,995,69.0468,0,8
Harvey-2011,Harvey,8/21/2011 0:00,2011,8,21,0,17.3,-89.6,17,-88.3,tropical storm,0,35,1003,34.5234,0,9
Harvey-2011,Harvey,8/21/2011 6:00,2011,8,21,6,17.6,-90.8,17.3,-89.6,tropical depression,-1,30,1005,0,0,10
Harvey-2011,Harvey,8/21/2011 12:00,2011,8,21,12,18,-92,17.6,-90.8,tropical depression,-1,30,1005,0,0,11
Harvey-2011,Harvey,8/21/2011 18:00,2011,8,21,18,18.5,-93.3,18,-92,tropical depression,-1,30,1005,0,0,12
Harvey-2011,Harvey,8/22/2011 0:00,2011,8,22,0,18.7,-94.8,18.5,-93.3,tropical storm,0,35,1005,80.5546,0,13
Harvey-2011,Harvey,8/22/2011 2:00,2011,8,22,2,18.7,-95.2,18.7,-94.8,tropical storm,0,35,1005,80.5546,0,14
Harvey-2011,Harvey,8/22/2011 6:00,2011,8,22,6,18.6,-96.2,18.7,-95.2,tropical depression,-1,25,1006,0,0,15
Harvey-2011,Harvey,8/22/2011 12:00,2011,8,22,12,18.1,-97.2,18.6,-96.2,tropical depression,-1,20,1007,0,0,16
Ten-2011,Ten,8/25/2011 0:00,2011,8,25,0,12.3,-29,12.3,-29,tropical depression,-1,30,1006,0,0,0
Ten-2011,Ten,8/25/2011 6:00,2011,8,25,6,12.7,-30.1,12.3,-29,tropical depression,-1,30,1006,0,0,1
Ten-2011,Ten,8/25/2011 12:00,2011,8,25,12,13.1,-31.2,12.7,-30.1,tropical depression,-1,30,1008,0,0,2
Ten-2011,Ten,8/25/2011 18:00,2011,8,25,18,13.5,-32.1,13.1,-31.2,tropical depression,-1,30,1008,0,0,3
Ten-2011,Ten,8/26/2011 0:00,2011,8,26,0,13.9,-32.9,13.5,-32.1,tropical depression,-1,30,1009,0,0,4
Ten-2011,Ten,8/26/2011 6:00,2011,8,26,6,14.4,-33.3,13.9,-32.9,tropical depression,-1,30,1009,0,0,5
Ten-2011,Ten,8/26/2011 12:00,2011,8,26,12,14.8,-33.5,14.4,-33.3,tropical depression,-1,30,1009,0,0,6
Ten-2011,Ten,8/26/2011 18:00,2011,8,26,18,15.3,-33.7,14.8,-33.5,tropical depression,-1,30,1009,0,0,7
Katia-2011,Katia,8/29/2011 6:00,2011,8,29,6,9.5,-25.6,9.5,-25.6,tropical depression,-1,25,1009,0,0,0
Katia-2011,Katia,8/29/2011 12:00,2011,8,29,12,9.9,-27,9.5,-25.6,tropical depression,-1,30,1008,0,0,1
Katia-2011,Katia,8/29/2011 18:00,2011,8,29,18,10.6,-28.2,9.9,-27,tropical depression,-1,30,1008,0,0,2
Katia-2011,Katia,8/30/2011 0:00,2011,8,30,0,11,-29.6,10.6,-28.2,tropical storm,0,35,1006,34.5234,0,3
Katia-2011,Katia,8/30/2011 6:00,2011,8,30,6,11.5,-31.1,11,-29.6,tropical storm,0,40,1004,34.5234,0,4
Katia-2011,Katia,8/30/2011 12:00,2011,8,30,12,12,-32.9,11.5,-31.1,tropical storm,0,45,1001,92.0624,0,5
Katia-2011,Katia,8/30/2011 18:00,2011,8,30,18,12.6,-34.6,12,-32.9,tropical storm,0,50,997,115.078,0,6
Katia-2011,Katia,8/31/2011 0:00,2011,8,31,0,13.1,-36.4,12.6,-34.6,tropical storm,0,50,997,126.5858,0,7
Katia-2011,Katia,8/31/2011 6:00,2011,8,31,6,13.6,-38.2,13.1,-36.4,tropical storm,0,55,994,138.0936,0,8
Katia-2011,Katia,8/31/2011 12:00,2011,8,31,12,14,-40,13.6,-38.2,tropical storm,0,55,994,161.1092,0,9
Katia-2011,Katia,8/31/2011 18:00,2011,8,31,18,14.4,-41.8,14,-40,tropical storm,0,60,990,201.3865,0,10
Katia-2011,Katia,9/1/2011 0:00,2011,9,1,0,14.8,-43.5,14.4,-41.8,hurricane,1,65,988,218.6482,23.0156,11
Katia-2011,Katia,9/1/2011 6:00,2011,9,1,6,15.1,-45.2,14.8,-43.5,hurricane,1,65,988,230.156,23.0156,12
Katia-2011,Katia,9/1/2011 12:00,2011,9,1,12,15.3,-46.9,15.1,-45.2,hurricane,1,65,988,253.1716,34.5234,13
Katia-2011,Katia,9/1/2011 18:00,2011,9,1,18,15.7,-48.5,15.3,-46.9,hurricane,1,65,988,264.6794,34.5234,14
Katia-2011,Katia,9/2/2011 0:00,2011,9,2,0,16.2,-50,15.7,-48.5,hurricane,1,65,988,276.1872,34.5234,15
Katia-2011,Katia,9/2/2011 6:00,2011,9,2,6,16.8,-51.2,16.2,-50,hurricane,1,65,988,276.1872,34.5234,16
Katia-2011,Katia,9/2/2011 12:00,2011,9,2,12,17.4,-52.1,16.8,-51.2,hurricane,1,65,987,276.1872,34.5234,17
Katia-2011,Katia,9/2/2011 18:00,2011,9,2,18,18,-53,17.4,-52.1,hurricane,1,65,987,276.1872,34.5234,18
Katia-2011,Katia,9/3/2011 0:00,2011,9,3,0,18.4,-53.9,18,-53,hurricane,1,65,987,276.1872,34.5234,19
Katia-2011,Katia,9/3/2011 6:00,2011,9,3,6,18.8,-54.7,18.4,-53.9,hurricane,1,65,987,276.1872,34.5234,20
Katia-2011,Katia,9/3/2011 12:00,2011,9,3,12,19.4,-55.4,18.8,-54.7,hurricane,1,65,986,276.1872,34.5234,21
Katia-2011,Katia,9/3/2011 18:00,2011,9,3,18,19.9,-56.2,19.4,-55.4,hurricane,1,65,982,276.1872,34.5234,22
Katia-2011,Katia,9/4/2011 0:00,2011,9,4,0,20.4,-57.1,19.9,-56.2,hurricane,1,70,978,276.1872,34.5234,23
Katia-2011,Katia,9/4/2011 6:00,2011,9,4,6,21.1,-57.9,20.4,-57.1,hurricane,1,75,969,276.1872,57.539,24
Katia-2011,Katia,9/4/2011 12:00,2011,9,4,12,21.7,-58.8,21.1,-57.9,hurricane,2,85,961,276.1872,69.0468,25
Katia-2011,Katia,9/4/2011 18:00,2011,9,4,18,22.3,-59.7,21.7,-58.8,hurricane,2,90,959,276.1872,80.5546,26
Katia-2011,Katia,9/5/2011 0:00,2011,9,5,0,23,-60.6,22.3,-59.7,hurricane,2,90,957,287.695,80.5546,27
Katia-2011,Katia,9/5/2011 6:00,2011,9,5,6,23.6,-61.6,23,-60.6,hurricane,2,95,954,287.695,92.0624,28
Katia-2011,Katia,9/5/2011 12:00,2011,9,5,12,24.2,-62.6,23.6,-61.6,hurricane,3,100,950,310.7106,115.078,29
Katia-2011,Katia,9/5/2011 18:00,2011,9,5,18,24.8,-63.4,24.2,-62.6,hurricane,3,110,946,322.2184,115.078,30
Katia-2011,Katia,9/6/2011 0:00,2011,9,6,0,25.6,-64,24.8,-63.4,hurricane,4,120,942,333.7262,115.078,31
Katia-2011,Katia,9/6/2011 6:00,2011,9,6,6,26.2,-64.8,25.6,-64,hurricane,4,115,946,333.7262,115.078,32
Katia-2011,Katia,9/6/2011 12:00,2011,9,6,12,26.7,-65.6,26.2,-64.8,hurricane,3,105,954,333.7262,120.8319,33
Katia-2011,Katia,9/6/2011 18:00,2011,9,6,18,27.3,-66.2,26.7,-65.6,hurricane,2,95,959,345.234,126.5858,34
Katia-2011,Katia,9/7/2011 0:00,2011,9,7,0,27.7,-66.9,27.3,-66.2,hurricane,2,85,964,345.234,126.5858,35
Katia-2011,Katia,9/7/2011 6:00,2011,9,7,6,28.2,-67.6,27.7,-66.9,hurricane,2,85,967,345.234,126.5858,36
Katia-2011,Katia,9/7/2011 12:00,2011,9,7,12,28.8,-68.4,28.2,-67.6,hurricane,1,80,969,356.7418,126.5858,37
Katia-2011,Katia,9/7/2011 18:00,2011,9,7,18,29.4,-69.3,28.8,-68.4,hurricane,1,80,969,379.7574,126.5858,38
Katia-2011,Katia,9/8/2011 0:00,2011,9,8,0,30.3,-69.9,29.4,-69.3,hurricane,1,80,968,402.773,138.0936,39
Katia-2011,Katia,9/8/2011 6:00,2011,9,8,6,31.5,-70.1,30.3,-69.9,hurricane,1,80,967,414.2808,149.6014,40
Katia-2011,Katia,9/8/2011 12:00,2011,9,8,12,32.8,-70.2,31.5,-70.1,hurricane,1,80,966,414.2808,149.6014,41
Katia-2011,Katia,9/8/2011 18:00,2011,9,8,18,34.1,-70,32.8,-70.2,hurricane,1,80,965,437.2964,138.0936,42
Katia-2011,Katia,9/9/2011 0:00,2011,9,9,0,35.6,-69.4,34.1,-70,hurricane,1,80,964,437.2964,126.5858,43
Katia-2011,Katia,9/9/2011 6:00,2011,9,9,6,37.1,-68.4,35.6,-69.4,hurricane,1,75,963,425.7886,120.8319,44
Katia-2011,Katia,9/9/2011 12:00,2011,9,9,12,38.5,-67.1,37.1,-68.4,hurricane,1,75,961,437.2964,120.8319,45
Katia-2011,Katia,9/9/2011 18:00,2011,9,9,18,39.8,-64.6,38.5,-67.1,hurricane,1,75,960,448.8042,126.5858,46
Katia-2011,Katia,9/10/2011 0:00,2011,9,10,0,41,-60.5,39.8,-64.6,hurricane,1,75,958,483.3276,126.5858,47
Katia-2011,Katia,9/10/2011 6:00,2011,9,10,6,42.2,-56.1,41,-60.5,hurricane,1,75,956,517.851,138.0936,48
Al202011-2011,Al202011,9/1/2011 0:00,2011,9,1,0,37.3,-63.9,37.3,-63.9,tropical depression,-1,25,1011,0,0,0
Al202011-2011,Al202011,9/1/2011 6:00,2011,9,1,6,37.4,-63.7,37.3,-63.9,tropical depression,-1,30,1008,0,0,1
Al202011-2011,Al202011,9/1/2011 12:00,2011,9,1,12,37.4,-63.7,37.4,-63.7,tropical storm,0,40,1004,69.0468,0,2
Al202011-2011,Al202011,9/1/2011 18:00,2011,9,1,18,37.4,-63.8,37.4,-63.7,tropical storm,0,35,1005,69.0468,0,3
Al202011-2011,Al202011,9/2/2011 0:00,2011,9,2,0,37.5,-63.8,37.4,-63.8,tropical storm,0,35,1005,69.0468,0,4
Al202011-2011,Al202011,9/2/2011 6:00,2011,9,2,6,37.8,-63.7,37.5,-63.8,tropical storm,0,40,1002,69.0468,0,5
Al202011-2011,Al202011,9/2/2011 12:00,2011,9,2,12,38,-62.8,37.8,-63.7,tropical storm,0,40,1002,69.0468,0,6
Al202011-2011,Al202011,9/2/2011 18:00,2011,9,2,18,39,-61.8,38,-62.8,tropical storm,0,35,1003,69.0468,0,7
Lee-2011,Lee,9/2/2011 0:00,2011,9,2,0,26.6,-91.4,26.6,-91.4,tropical depression,-1,30,1007,0,0,0
Lee-2011,Lee,9/2/2011 6:00,2011,9,2,6,26.9,-91.4,26.6,-91.4,tropical depression,-1,30,1006,0,0,1
Lee-2011,Lee,9/2/2011 12:00,2011,9,2,12,27.2,-91.4,26.9,-91.4,tropical storm,0,35,1005,172.617,0,2
Lee-2011,Lee,9/2/2011 18:00,2011,9,2,18,27.5,-91.4,27.2,-91.4,tropical storm,0,40,1003,201.3865,0,3
Lee-2011,Lee,9/3/2011 0:00,2011,9,3,0,28,-91.5,27.5,-91.4,tropical storm,0,40,1001,304.9567,0,4
Lee-2011,Lee,9/3/2011 6:00,2011,9,3,6,28.5,-91.8,28,-91.5,tropical storm,0,45,997,304.9567,0,5
Maria-2011,Maria,9/6/2011 18:00,2011,9,6,18,11.5,-35.9,11.5,-35.9,tropical depression,-1,30,1008,0,0,0
Maria-2011,Maria,9/7/2011 0:00,2011,9,7,0,11.9,-37.5,11.5,-35.9,tropical storm,0,35,1007,69.0468,0,1
Maria-2011,Maria,9/7/2011 6:00,2011,9,7,6,12.3,-39.1,11.9,-37.5,tropical storm,0,40,1006,69.0468,0,2
Maria-2011,Maria,9/7/2011 12:00,2011,9,7,12,12.8,-41,12.3,-39.1,tropical storm,0,45,1004,86.3085,0,3
Maria-2011,Maria,9/7/2011 18:00,2011,9,7,18,13,-43,12.8,-41,tropical storm,0,45,1004,103.5702,0,4
Maria-2011,Maria,9/8/2011 0:00,2011,9,8,0,13.2,-45.2,13,-43,tropical storm,0,45,1003,115.078,0,5
Maria-2011,Maria,9/8/2011 6:00,2011,9,8,6,13.2,-47.7,13.2,-45.2,tropical storm,0,45,1002,172.617,0,6
Maria-2011,Maria,9/8/2011 12:00,2011,9,8,12,13,-50.1,13.2,-47.7,tropical storm,0,40,1004,172.617,0,7
Maria-2011,Maria,9/8/2011 18:00,2011,9,8,18,13.2,-52.1,13,-50.1,tropical storm,0,40,1004,155.3553,0,8
Maria-2011,Maria,9/9/2011 0:00,2011,9,9,0,13.5,-53.7,13.2,-52.1,tropical storm,0,40,1004,155.3553,0,9
Maria-2011,Maria,9/9/2011 6:00,2011,9,9,6,13.9,-55.2,13.5,-53.7,tropical storm,0,40,1003,155.3553,0,10
Maria-2011,Maria,9/10/2011 12:00,2011,9,10,12,16.9,-61.1,13.9,-55.2,tropical storm,0,45,1005,172.617,0,11
Maria-2011,Maria,9/10/2011 18:00,2011,9,10,18,17.8,-62,16.9,-61.1,tropical storm,0,45,1005,172.617,0,12
Maria-2011,Maria,9/11/2011 0:00,2011,9,11,0,18.3,-62.7,17.8,-62,tropical storm,0,45,1005,207.1404,0,13
Maria-2011,Maria,9/11/2011 6:00,2011,9,11,6,18.7,-63.4,18.3,-62.7,tropical storm,0,50,1004,207.1404,0,14
Maria-2011,Maria,9/11/2011 12:00,2011,9,11,12,19.1,-64.1,18.7,-63.4,tropical storm,0,50,1004,207.1404,0,15
Maria-2011,Maria,9/11/2011 18:00,2011,9,11,18,19.6,-64.7,19.1,-64.1,tropical storm,0,50,1005,218.6482,0,16
Maria-2011,Maria,9/12/2011 0:00,2011,9,12,0,20,-65.3,19.6,-64.7,tropical storm,0,50,1005,218.6482,0,17
Maria-2011,Maria,9/12/2011 6:00,2011,9,12,6,20.4,-66.1,20,-65.3,tropical storm,0,50,1005,218.6482,0,18
Maria-2011,Maria,9/12/2011 12:00,2011,9,12,12,20.6,-66.9,20.4,-66.1,tropical storm,0,50,1006,207.1404,0,19
Maria-2011,Maria,9/12/2011 18:00,2011,9,12,18,20.8,-67.1,20.6,-66.9,tropical storm,0,50,1006,276.1872,0,20
Maria-2011,Maria,9/13/2011 0:00,2011,9,13,0,21,-67.3,20.8,-67.1,tropical storm,0,45,1006,276.1872,0,21
Maria-2011,Maria,9/13/2011 6:00,2011,9,13,6,21.3,-67.5,21,-67.3,tropical storm,0,45,1006,207.1404,0,22
Maria-2011,Maria,9/13/2011 12:00,2011,9,13,12,21.7,-67.7,21.3,-67.5,tropical storm,0,45,1006,207.1404,0,23
Maria-2011,Maria,9/13/2011 18:00,2011,9,13,18,22.3,-68,21.7,-67.7,tropical storm,0,45,1005,172.617,0,24
Maria-2011,Maria,9/14/2011 0:00,2011,9,14,0,23.1,-68.5,22.3,-68,tropical storm,0,45,1004,241.6638,0,25
Maria-2011,Maria,9/14/2011 6:00,2011,9,14,6,23.9,-69,23.1,-68.5,tropical storm,0,50,1001,241.6638,0,26
